subject,modality,trial,signal,response,accuracy,confidence,rt,rt_conf,contrast,repeat_exclude
2,memory,200,1,1,1,6,1.32070300000032,1.27133690000028,90,0
3,memory,1,0,1,0,4,0.0021521999997276,3.48644729999978,30,0
3,memory,2,0,0,1,7,1.38152886084345,1.60246139999981,30,0
3,memory,3,0,1,0,2,0.933373225180731,2.23711180000009,30,0
3,memory,4,1,1,1,7,0.839077539301343,1.32172900000023,30,0
3,memory,5,0,0,1,7,0.848374199999853,1.08325990000003,30,0
3,memory,6,0,0,1,7,1.37015299999985,1.07172319999972,30,0
3,memory,7,1,0,0,1,1.66442899999993,0.873048899999958,30,0
3,memory,8,1,1,1,5,1.92234170000029,0.870948999999655,30,0
3,memory,9,0,1,0,1,1.17099539999981,1.02661850000004,30,0
3,memory,10,0,0,1,7,1.54731880000008,0.872995000000174,30,0
3,memory,11,0,0,1,7,1.32186030000003,0.789669499999945,30,0
3,memory,12,0,0,1,6,1.13432030000013,0.805851000000075,30,0
3,memory,13,0,0,1,6,1.75147040000002,0.922475500000019,30,0
3,memory,14,0,1,0,5,1.06784369999968,0.990762299999915,30,0
3,memory,15,0,0,1,7,1.49705350000022,0.820576900000106,30,0
3,memory,16,1,1,1,6,0.964625382240683,1.07058430000006,30,0
3,memory,17,0,0,1,7,1.21158111440991,0.754747299999963,30,0
3,memory,18,0,0,1,3,1.2041921,1.42081229999985,30,0
3,memory,19,0,0,1,7,0.907395607277067,0.604273599999942,30,0
3,memory,20,1,0,0,7,1.62414799999988,1.006304,30,0
3,memory,21,1,1,1,7,1.31819670000004,0.670281400000022,30,0
3,memory,22,1,0,0,7,1.53576470000007,0.770945299999767,30,0
3,memory,23,0,0,1,7,1.41978460000018,0.620576999999685,30,0
3,memory,24,0,0,1,7,1.6025906537111,0.704897800000253,30,0
3,memory,25,0,0,1,7,0.942041599999811,0.672544399999879,30,0
3,memory,26,1,1,1,7,1.02939059999972,0.592986799999835,30,0
3,memory,27,0,0,1,6,0.892134499999884,0.789406399999734,30,0
3,memory,28,0,0,1,7,0.849052699999902,0.622260199999801,30,0
3,memory,29,0,0,1,7,1.26973139999973,0.771114399999988,30,0
3,memory,30,1,1,1,7,1.61992280000004,0.688131400000202,30,0
3,memory,31,1,1,1,7,1.24775790000012,0.787179999999807,30,0
3,memory,32,0,0,1,7,0.703112299999702,0.755739299999732,30,0
3,memory,33,0,0,1,7,1.12384909999992,0.604125199999999,30,0
3,memory,34,1,0,0,1,1.34355626084334,0.904808700000103,30,0
3,memory,35,1,1,1,7,2.8054331000003,0.587668899999699,30,0
3,memory,36,0,0,1,7,0.950205507421742,0.50583110000025,30,0
3,memory,37,0,0,1,7,0.682800499999757,0.80430750000005,30,0
3,memory,38,0,0,1,7,0.696218767976006,0.589038399999936,30,0
3,memory,39,1,1,1,7,1.14903589999994,0.605349899999965,30,0
3,memory,40,0,0,1,7,0.711331453710955,0.52486510000017,30,0
3,memory,41,0,0,1,7,1.20502252867436,0.653686999999991,30,0
3,memory,42,1,1,1,7,0.978775900000073,0.520574499999839,30,0
3,memory,43,0,0,1,7,1.82252040000003,0.604616999999962,30,0
3,memory,44,0,0,1,7,0.949021882241141,0.524219700000231,30,0
3,memory,45,0,0,1,7,1.24239405007211,0.787291999999979,30,0
3,memory,46,1,0,0,7,1.59385446797614,0.522410799999761,30,0
3,memory,47,0,0,1,7,0.82149678587939,0.605889099999786,30,0
3,memory,48,0,0,1,7,1.06143740000016,0.971041000000241,30,0
3,memory,49,1,0,0,7,2.08244589650621,0.524096799999825,30,0
3,memory,50,0,0,1,7,1.07454240000015,0.521543400000155,30,0
3,memory,51,1,1,1,6,1.53637750000007,1.05459990000008,60,0
3,memory,52,0,1,0,7,1.31156959999998,0.694672600000104,60,0
3,memory,53,0,0,1,3,1.47197689999985,1.3554667999997,60,0
3,memory,54,0,0,1,6,1.14970679999988,0.904134299999896,60,0
3,memory,55,1,0,0,7,0.980826500000148,0.971803800000089,60,0
3,memory,56,1,1,1,4,1.07824269999992,1.05670699999973,60,0
3,memory,57,1,1,1,5,1.3438470000001,0.872422299999926,60,0
3,memory,58,1,1,1,3,1.3842082000001,0.789206500000091,60,0
3,memory,59,1,1,1,7,1.33647931440964,1.12079480000011,60,0
3,memory,60,1,1,1,7,1.22275745371098,0.888828000000103,60,0
3,memory,61,1,1,1,6,1.31336039999997,1.08791719999999,60,0
3,memory,62,1,1,1,7,1.07397159999982,0.959009400000014,60,0
3,memory,63,0,1,0,7,1.88860956797589,0.987387399999989,60,0
3,memory,64,1,1,1,6,1.02290440000024,0.956031500000336,60,0
3,memory,65,0,1,0,7,1.1038553999997,1.02053449999994,60,0
3,memory,66,1,1,1,6,1.49111569999968,1.07208970000011,60,0
3,memory,67,0,1,0,7,1.3635690000001,1.62114010000005,60,0
3,memory,68,0,1,0,4,0.885416900000109,0.720896499999981,60,0
3,memory,69,1,1,1,7,0.941041300000052,0.887141000000156,60,0
3,memory,70,0,0,1,5,1.40435730014451,0.737878100000216,60,0
3,memory,71,1,0,0,6,1.03037510000013,0.704588300000069,60,0
3,memory,72,0,0,1,6,1.21788349999997,0.971395900000061,60,0
3,memory,73,1,0,0,7,1.26586149999957,0.705851799999891,60,0
3,memory,74,0,1,0,6,0.931241799999952,1.15572889999976,60,0
3,memory,75,1,1,1,6,1.15056159999995,0.889082799999869,60,0
3,memory,76,0,0,1,5,0.861657399999785,0.872948199999882,60,0
3,memory,77,0,1,0,7,1.21466030000011,0.521145400000023,60,0
3,memory,78,1,1,1,6,1.21723396084326,0.970808300000044,60,0
3,memory,79,0,0,1,7,0.706101499999932,0.788028500000109,60,0
3,memory,80,0,0,1,7,0.719566299999769,0.805101199999626,60,0
3,memory,81,1,1,1,7,1.15422049999961,0.887098699999569,60,0
3,memory,82,1,0,0,7,1.11206718937365,0.887278100000003,60,0
3,memory,83,1,1,1,7,0.952695699999822,0.721106699999837,60,0
3,memory,84,1,1,1,7,1.0624972999999,0.521942999999737,60,0
3,memory,85,0,0,1,7,1.06147009999995,0.537955799999963,60,0
3,memory,86,1,0,0,7,0.862537500000144,0.537784300000112,60,0
3,memory,87,0,0,1,7,0.831050632168626,0.805114899999808,60,0
3,memory,88,1,1,1,6,0.989862300000368,0.78882190000013,60,0
3,memory,89,1,0,0,7,0.78178170000001,0.423824999999852,60,0
3,memory,90,1,0,0,5,0.917842500000006,0.839402800000244,60,0
3,memory,91,1,0,0,6,2.68887112867469,0.988890299999639,60,0
3,memory,92,0,0,1,2,0.780518499999744,0.987179899999774,60,0
3,memory,93,1,0,0,4,1.34194810000008,1.32151479999993,60,0
3,memory,94,0,0,1,4,1.25139510000008,0.522474099999727,60,0
3,memory,95,1,1,1,5,1.14762770000016,0.637828500000069,60,0
3,memory,96,0,0,1,3,0.74145200727753,0.672142999999778,60,0
3,memory,97,0,1,0,6,1.02827600000001,0.70356670000001,60,0
3,memory,98,1,0,0,5,1.23164799999995,1.0071512999998,60,0
3,memory,99,1,0,0,5,1.42937226797585,0.721473399999923,60,0
3,memory,100,0,0,1,1,0.535742900000059,0.705381500000385,60,0
3,memory,101,0,1,0,3,0.00192180014482801,1.25363079999988,60,0
3,memory,102,1,0,0,2,0.56739669999979,0.521497199999885,60,0
3,memory,103,1,1,1,7,0.907498500000202,0.521931899999799,60,0
3,memory,104,1,0,0,1,0.7785815000002,0.505395599999702,60,0
3,memory,105,1,0,0,7,0.566513899999791,0.404220400000213,60,0
3,memory,106,0,1,0,3,0.464281999999912,0.522077000000081,60,0
3,memory,107,1,0,0,5,0.472133700000086,0.421610500000043,60,0
3,memory,108,1,1,1,7,0.460486400000264,0.587940200000048,60,0
3,memory,109,0,0,1,1,0.482694360843198,0.888806800000111,60,0
3,memory,110,0,1,0,6,0.364047100000334,0.704936299999645,60,0
3,memory,111,1,0,0,3,0.337780800000019,0.504731300000003,60,0
3,memory,112,0,1,0,3,0.353057599999829,0.620393100000001,60,0
3,memory,113,0,0,1,1,0.31271985371086,0.438911399999597,60,0
3,memory,114,1,1,1,7,0.522742000000108,0.454304200000024,60,0
3,memory,115,1,0,0,3,0.547416299999895,0.855514700000185,60,0
3,memory,116,1,1,1,7,0.347778646578263,0.620800900000177,60,0
3,memory,117,0,0,1,4,0.452613400000246,0.622464200000195,60,0
3,memory,118,0,0,1,7,0.753366539301169,0.422482599999967,60,0
3,memory,119,0,1,0,7,0.778889000000163,0.487189399999806,60,0
3,memory,120,1,0,0,2,0.279505699999845,0.337085200000274,60,0
3,memory,121,1,1,1,6,0.326624321542113,0.34027419999984,60,0
3,memory,122,0,0,1,1,0.252798299999995,0.68777,60,0
3,memory,123,0,1,0,4,0.255073400000128,0.153989100000217,60,0
3,memory,124,0,0,1,5,0.310934999999972,0.0712424999996983,60,0
3,memory,125,1,1,1,6,0.312085960843433,0.239581299999827,60,0
3,memory,126,1,0,0,5,0.23331589999998,0.154515000000174,60,0
3,memory,127,1,0,0,6,0.233587499999885,0.238687999999911,60,0
3,memory,128,1,1,1,5,0.23034830000006,0.0721843999999692,60,0
3,memory,129,1,0,0,1,0.297918075108555,0.154386700000032,60,0
3,memory,130,1,1,1,3,0.311281100000087,0.341679399999975,60,0
3,memory,131,1,0,0,3,0.18199881455439,0.15414920000012,60,0
3,memory,132,1,1,1,5,0.216452599999684,0.155234099999689,60,0
3,memory,133,1,1,1,2,0.177413900000374,0.238525799999934,60,0
3,memory,134,0,0,1,2,0.153119999999944,0.23906339999985,60,0
3,memory,135,0,0,1,6,0.184159800000089,0.336970800000017,60,0
3,memory,136,0,1,0,6,0.21933560000025,0.256317500000023,60,0
3,memory,137,0,1,0,1,0.239560299999994,0.321691099999953,60,0
3,memory,138,0,0,1,6,0.233486699999958,0.239147999999659,60,0
3,memory,139,0,1,0,3,0.262071000000105,0.154650800000127,60,0
3,memory,140,1,0,0,3,0.239276199999949,0.154680999999982,60,0
3,memory,141,0,0,1,3,0.326239900000019,0.170779999999922,60,0
3,memory,142,1,1,1,6,0.195239578602468,0.239822499999718,60,0
3,memory,143,0,0,1,6,0.288245799999913,0.637850800000251,60,0
3,memory,144,1,0,0,7,0.189029260843199,0.155611999999564,60,0
3,memory,145,1,1,1,7,0.239257299999736,0.237440200000037,60,0
3,memory,146,0,0,1,5,0.220428199999787,0.239448299999822,60,0
3,memory,147,0,1,0,7,0.217556999999942,0.253606199999922,60,0
3,memory,148,0,0,1,4,0.158918600000106,0.154319799999939,60,0
3,memory,149,1,0,0,5,0.274846600000274,0.154580699999769,60,0
3,memory,150,1,1,1,4,0.218413767976017,0.154139199999918,60,0
3,memory,151,0,1,0,1,0.000969499999882828,1.77172119999977,90,0
3,memory,152,1,1,1,6,1.51203239999995,0.437967399999707,90,0
3,memory,153,1,0,0,7,0.578677699999844,0.524626400000216,90,0
3,memory,154,1,1,1,7,0.359171799999785,0.671604500000285,90,0
3,memory,155,1,1,1,7,0.30939219999982,0.5707467000002,90,0
3,memory,156,1,0,0,7,0.450394628674985,0.703505099999802,90,0
3,memory,157,0,0,1,7,0.340120399999705,0.606813700000203,90,0
3,memory,158,0,1,0,7,0.270589675108567,0.538398900000175,90,0
3,memory,159,0,1,0,1,1.80546906084373,0.886870700000145,90,0
3,memory,160,1,0,0,1,0.491081800000302,0.936909199999718,90,0
3,memory,161,1,0,0,1,0.378637846578386,0.705296799999815,90,0
3,memory,162,0,1,0,1,0.326807846433894,0.871030499999961,90,0
3,memory,163,1,0,0,1,0.231788929108461,0.788178299999799,90,0
3,memory,164,0,1,0,1,0.278451700000005,0.786562499999945,90,0
3,memory,165,0,0,1,1,0.250928500144255,0.689836999999898,90,0
3,memory,166,1,1,1,1,0.214442699999836,0.522046699999919,90,0
3,memory,167,1,0,0,1,0.21610580000015,0.789120099999764,90,0
3,memory,168,1,1,1,1,0.183001200000035,0.505930400000125,90,0
3,memory,169,0,0,1,1,0.243297099999836,0.522608499999933,90,0
3,memory,170,0,1,0,1,0.196723900000052,0.721174799999972,90,0
3,memory,171,0,0,1,1,0.217394100000092,0.704969899999924,90,0
3,memory,172,1,1,1,1,0.251350100000309,0.537546699999893,90,0
3,memory,173,0,0,1,1,0.227195999999822,0.887790499999937,90,0
3,memory,174,0,1,0,1,0.249008700144714,0.587289600000076,90,0
3,memory,175,0,1,0,1,0.309869453710689,1.03794349999998,90,0
3,memory,176,0,0,1,1,0.240809200000058,1.17146739999998,90,0
3,memory,177,0,0,1,1,0.247960278602477,0.972029699999894,90,0
3,memory,178,1,1,1,1,0.287301500000012,0.621508400000039,90,0
3,memory,179,1,0,0,1,0.411511421541945,0.521394500000042,90,0
3,memory,180,1,1,1,1,0.388011799999731,0.604154699999981,90,0
3,memory,181,1,0,0,1,0.294119499999852,0.60446520000005,90,0
3,memory,182,1,1,1,1,0.218311707276825,0.622226800000135,90,0
3,memory,183,0,0,1,1,0.216351099999883,0.722675900000013,90,0
3,memory,184,0,1,0,1,0.242639300000064,0.703125500000169,90,0
3,memory,185,1,0,0,1,0.221712675108392,0.72134079999978,90,0
3,memory,186,0,1,0,1,0.327458100000058,0.777246399999967,90,0
3,memory,187,0,0,1,1,0.259087100000215,0.704688700000133,90,0
3,memory,188,0,1,0,1,0.308982700000342,0.820950999999695,90,0
3,memory,189,1,0,0,1,0.248712399999931,1.05464709999978,90,0
3,memory,190,0,1,0,1,0.34084410000014,1.77121709999983,90,0
3,memory,191,0,0,1,1,0.32776019999983,1.03860029999987,90,0
3,memory,192,0,1,0,1,0.224439999999959,0.522436500000367,90,0
3,memory,193,0,0,1,1,0.187222700000348,0.804581699999744,90,0
3,memory,194,1,1,1,1,0.234254099999816,0.686855299999934,90,0
3,memory,195,1,0,0,1,0.26172009999982,0.65322980000019,90,0
3,memory,196,1,1,1,1,0.280743753710794,0.73715489999995,90,0
3,memory,197,0,0,1,1,0.416653099999621,0.903057200000148,90,0
3,memory,198,0,1,0,1,0.331618199999866,0.988210799999706,90,0
3,memory,199,1,0,0,1,0.535716099999718,0.788569399999687,90,0
3,memory,200,1,1,1,1,0.267009700000017,0.788661100000354,90,0
4,memory,1,1,1,1,4,1.49188659999982,1.18517730000076,30,0
4,memory,2,0,1,0,3,1.40087210000002,1.28608050000003,30,0
4,memory,3,1,0,0,4,1.95790380000017,1.06964719999996,30,0
4,memory,4,1,1,1,7,1.07745629999954,1.63743489999979,30,0
4,memory,5,1,1,1,7,1.06507150000016,1.9492608999999,30,0
4,memory,6,1,1,1,5,1.69614209999963,1.93741390000014,30,0
4,memory,7,0,0,1,7,1.27857670000049,1.55459470000005,30,0
4,memory,8,1,1,1,6,1.09413310000036,2.17098230000011,30,0
4,memory,9,1,0,0,4,1.37935070000003,0.989026399999602,30,0
4,memory,10,0,0,1,7,1.19645080000009,2.32252229999995,30,0
4,memory,11,0,0,1,3,1.53498459999992,1.47083199999997,30,0
4,memory,12,1,1,1,6,1.88639190000049,0.805270599999858,30,0
4,memory,13,0,0,1,3,1.66677439999967,0.821554699999979,30,0
4,memory,14,0,0,1,2,2.16644139999971,3.87086029999955,30,0
4,memory,15,0,0,1,7,1.90108570000029,1.1216059999997,30,0
4,memory,16,0,0,1,2,1.63722959999996,1.23850690000017,30,0
4,memory,17,1,1,1,7,1.00072189999992,1.88967200000025,30,0
4,memory,18,0,0,1,3,1.90219220000017,1.17278710000028,30,0
4,memory,19,0,0,1,6,1.52255120000063,1.02328850000049,30,0
4,memory,20,1,1,1,7,1.08580540000003,1.17037239999991,30,0
4,memory,21,0,0,1,7,1.50738850000016,1.7391020999994,30,0
4,memory,22,1,0,0,2,2.07399059999989,2.90545550000024,30,0
4,memory,23,1,1,1,6,2.07417449999957,1.15501899999981,30,0
4,memory,24,0,1,0,2,3.30566660000022,0.820462800000314,30,0
4,memory,25,1,1,1,1,3.08511750000071,0.822638599999664,30,0
4,memory,26,0,1,0,2,2.00836189999973,2.45423030000075,30,0
4,memory,27,0,0,1,7,1.07868460000009,1.92130950000046,30,0
4,memory,28,1,1,1,1,1.75104120000015,0.889103299999988,30,0
4,memory,29,1,1,1,2,1.92509109999992,1.45576729999993,30,0
4,memory,30,0,1,0,5,2.22232689999964,1.55578739999964,30,0
4,memory,31,0,1,0,3,2.79074229999969,1.72098249999999,30,0
4,memory,32,0,1,0,2,3.9785781999999,1.10612749999927,30,0
4,memory,33,0,0,1,7,1.12733860000026,1.45487979999962,30,0
4,memory,34,1,1,1,5,2.11858250000023,2.51987540000027,30,0
4,memory,35,1,0,0,2,1.67797880000035,2.00577210000029,30,0
4,memory,36,0,0,1,3,1.48951000000034,1.23776929999985,30,0
4,memory,37,0,0,1,3,1.75755029999982,1.42008119999991,30,0
4,memory,38,1,0,0,5,1.73532749999958,1.43861780000043,30,0
4,memory,39,0,0,1,6,2.2079649999996,1.65490240000054,30,0
4,memory,40,1,1,1,7,2.6705708999998,0.887691400000222,30,0
4,memory,41,0,1,0,2,1.57554660000005,1.19113340000058,30,0
4,memory,42,0,0,1,6,2.07252619999963,1.00609110000005,30,0
4,memory,43,0,1,0,2,1.90985470000032,1.87022559999969,30,0
4,memory,44,0,0,1,2,2.13484740000058,1.35513879999962,30,0
4,memory,45,0,0,1,4,1.46837390000019,0.820040199999312,30,0
4,memory,46,1,1,1,3,2.98484410000037,2.77059120000013,30,0
4,memory,47,1,0,0,5,3.99613690000024,1.58715479999955,30,0
4,memory,48,1,1,1,4,1.25222920000033,0.0723334999993313,30,0
4,memory,49,0,1,0,NaN,0.183367499999804,NaN,30,0
4,memory,50,0,0,1,5,2.12594769999941,1.68832490000023,30,0
4,memory,51,1,1,1,3,1.22946370000045,2.07043909999993,60,0
4,memory,52,0,1,0,3,2.00798690000011,1.19955500000015,60,0
4,memory,53,0,0,1,2,1.5208588000005,1.78770359999999,60,0
4,memory,54,0,0,1,4,2.10031410000011,1.53774659999999,60,0
4,memory,55,1,1,1,7,1.04268879999927,1.38823320000029,60,0
4,memory,56,1,0,0,1,1.77881350000007,1.8542908999998,60,0
4,memory,57,0,0,1,7,1.1533945000001,1.45477399999982,60,0
4,memory,58,1,1,1,7,1.23281250000036,1.92188000000078,60,0
4,memory,59,1,1,1,7,1.43385659999967,0.905391999999665,60,0
4,memory,60,1,0,0,2,1.78776769999968,1.80465040000036,60,0
4,memory,61,0,0,1,6,1.61303969999972,1.68896860000041,60,0
4,memory,62,1,1,1,7,1.27169309999954,1.92247529999986,60,0
4,memory,63,1,1,1,2,1.18451110000024,1.07144100000005,60,0
4,memory,64,0,0,1,1,1.51835090000077,0.871199100000013,60,0
4,memory,65,0,0,1,2,1.33445260000008,0.971948999999768,60,0
4,memory,66,1,0,0,4,1.35463769999933,1.87065600000005,60,0
4,memory,67,0,0,1,2,1.34594979999929,1.28829310000037,60,0
4,memory,68,0,1,0,4,1.99234579999938,1.55445669999972,60,0
4,memory,69,0,0,1,3,1.16253729999971,3.1217016999999,60,0
4,memory,70,1,1,1,4,1.73460449999948,1.50557329999992,60,0
4,memory,71,1,0,0,3,1.89271999999983,2.02123329999995,60,0
4,memory,72,1,0,0,3,1.52918970000064,1.63755620000029,60,0
4,memory,73,0,1,0,2,1.79354440000043,1.12080770000011,60,0
4,memory,74,0,0,1,3,1.17447709999942,2.92190410000057,60,0
4,memory,75,0,0,1,3,1.22678540000015,1.13788960000056,60,0
4,memory,76,1,1,1,5,1.70025089999945,1.90583909999987,60,0
4,memory,77,1,1,1,3,1.67506450000019,1.08827989999918,60,0
4,memory,78,1,1,1,3,2.63689559999966,1.0874260999999,60,0
4,memory,79,1,1,1,2,1.67265260000022,1.42269609999948,60,0
4,memory,80,1,1,1,2,2.34859099999994,2.98707370000011,60,0
4,memory,81,1,1,1,2,1.9834348000004,2.62108309999985,60,0
4,memory,82,1,0,0,3,2.49616810000043,1.5534888000002,60,0
4,memory,83,0,0,1,2,1.24638440000035,1.83946759999981,60,0
4,memory,84,0,0,1,4,1.5153752999995,1.12066320000031,60,0
4,memory,85,0,0,1,5,2.19340869999996,1.37298639999972,60,0
4,memory,86,1,1,1,7,0.882365599999503,0.804841900000611,60,0
4,memory,87,0,0,1,7,1.03905849999956,2.6578786,60,0
4,memory,88,0,1,0,3,2.17886459999954,1.32057410000016,60,0
4,memory,89,1,0,0,3,1.27901670000028,1.57052629999998,60,0
4,memory,90,1,1,1,7,1.19715320000068,1.83779409999988,60,0
4,memory,91,0,0,1,4,2.29240550000031,2.95483569999942,60,0
4,memory,92,0,0,1,3,1.61180109999987,1.32120110000051,60,0
4,memory,93,1,1,1,3,0.998126399999819,1.42196489999969,60,0
4,memory,94,1,0,0,5,1.55681850000019,1.67191869999988,60,0
4,memory,95,0,0,1,3,1.37142120000044,1.30516009999974,60,0
4,memory,96,0,0,1,4,1.22442010000032,1.25575290000052,60,0
4,memory,97,0,0,1,2,1.38114740000037,1.00396679999994,60,0
4,memory,98,1,1,1,2,1.86207099999956,1.78825950000009,60,0
4,memory,99,1,0,0,3,1.20409679999921,1.5213459000006,60,0
4,memory,100,1,1,1,3,1.45564689999992,1.43925240000044,60,0
4,memory,101,1,1,1,2,2.56124459999955,1.42036759999974,60,0
4,memory,102,1,1,1,6,1.08160359999965,1.37155399999938,60,0
4,memory,103,0,0,1,7,0.99169989999973,1.75471490000018,60,0
4,memory,104,0,1,0,1,2.40992060000008,2.75449529999969,60,0
4,memory,105,0,0,1,2,1.2999791000002,1.55677040000046,60,0
4,memory,106,0,0,1,7,0.849433600000339,3.53906939999979,60,0
4,memory,107,1,1,1,2,2.75448500000039,0.904822899999999,60,0
4,memory,108,0,0,1,4,1.44890530000066,1.97024749999946,60,0
4,memory,109,0,0,1,3,1.18325660000028,1.20440260000032,60,0
4,memory,110,1,1,1,3,2.06449689999954,1.90469279999979,60,0
4,memory,111,1,1,1,6,2.93781419999959,1.35484949999955,60,0
4,memory,112,0,1,0,3,2.27864930000032,1.77270169999974,60,0
4,memory,113,1,1,1,3,2.15621620000002,2.20352170000024,60,0
4,memory,114,0,0,1,7,1.67866599999979,0.789133799999945,60,0
4,memory,115,1,1,1,6,1.05102570000054,1.83890080000037,60,0
4,memory,116,0,0,1,6,1.00735480000003,1.62095000000045,60,0
4,memory,117,0,0,1,6,2.37448510000013,0.621474499999749,60,0
4,memory,118,0,1,0,2,1.84698399999979,1.60452220000025,60,0
4,memory,119,1,1,1,5,1.13315749999947,0.905775399999584,60,0
4,memory,120,0,0,1,5,1.89175009999963,0.906087499999558,60,0
4,memory,121,1,1,1,2,1.25178419999975,0.889156100000037,60,0
4,memory,122,1,1,1,7,2.30977999999959,0.803953399999955,60,0
4,memory,123,0,0,1,2,3.47373090000019,1.28834649999953,60,0
4,memory,124,0,0,1,6,1.20348060000015,0.936937999999827,60,0
4,memory,125,1,1,1,7,1.60507189999953,1.35476269999981,60,0
4,memory,126,1,1,1,7,1.36051279999992,0.856294100000014,60,0
4,memory,127,1,1,1,7,3.25600870000017,1.32144100000005,60,0
4,memory,128,0,1,0,2,1.54623829999946,1.73905549999927,60,0
4,memory,129,1,1,1,3,2.94999680000001,1.53757370000039,60,0
4,memory,130,0,1,0,6,1.17091509999955,1.63896270000077,60,0
4,memory,131,0,1,0,6,2.82586160000028,2.0544503000001,60,0
4,memory,132,1,1,1,2,1.71118800000022,1.30488280000009,60,0
4,memory,133,0,0,1,6,1.05404830000043,1.27157910000005,60,0
4,memory,134,0,0,1,5,1.65760049999972,1.63959089999935,60,0
4,memory,135,0,1,0,2,2.13384229999974,2.03769909999937,60,0
4,memory,136,1,0,0,3,2.20650959999966,1.65401130000009,60,0
4,memory,137,1,1,1,3,1.93325939999977,0.972850299999664,60,0
4,memory,138,0,0,1,7,1.31265150000036,2.00571339999988,60,0
4,memory,139,1,1,1,6,1.31528549999985,1.12158329999966,60,0
4,memory,140,0,0,1,7,0.833943599999657,2.83775990000049,60,0
4,memory,141,0,0,1,3,2.51092900000003,0.905412600000091,60,0
4,memory,142,0,0,1,6,3.83872300000075,1.82198549999976,60,0
4,memory,143,0,1,0,5,1.3402432999992,0.805245000000468,60,0
4,memory,144,0,0,1,2,1.44634870000027,2.28855829999975,60,0
4,memory,145,1,1,1,2,2.90464710000015,1.67244049999954,60,0
4,memory,146,0,0,1,4,1.62522050000007,1.15391400000044,60,0
4,memory,147,1,1,1,4,1.97817010000017,1.75324590000037,60,0
4,memory,148,0,0,1,4,2.07783800000016,1.65530240000044,60,0
4,memory,149,0,1,0,5,1.42570009999963,1.87285379999958,60,0
4,memory,150,0,0,1,5,1.02862660000028,1.60417649999999,60,0
4,memory,151,0,1,0,4,1.62582739999925,1.47196170000007,90,0
4,memory,152,1,0,0,2,1.23811939999996,1.05518570000004,90,0
